Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,Canonical smiles,MinAbsEStateIndex,qed,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MRHI,BalabanJ,Chi3n,Ipc,Kappa3,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,SMR_VSA5,SMR_VSA6,SlogP_VSA10,SlogP_VSA11,SlogP_VSA3,SlogP_VSA4,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState8,VSA_EState9,NOCount,NumAliphaticHeterocycles,NumAromaticRings,NumHDonors,MolLogP,fr_Ar_N,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_methoxy,fr_nitro,fr_para_hydroxylation,fr_unbrch_alkane
ethyl cinnamate,-3.0980000000000003,1,176.215,0,1,3,26.3,-3.0,CCOC(=O)C=Cc1ccccc1,CCOC(=O)C=Cc1ccccc1,0.2996730914588057,0.5212885510191556,0.4628248565077515,1.3846153846153846,5.864614220877792,2.538214333042918,1.4980351436926305,1015.5164547975032,3.5596458780866262,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,6.076020106833881,6.606881964512918,6.923737199690624,6.606881964512918,0.0,0.0,9.53140013787187,0.0,5.969305287951849,6.606881964512918,5.563451491696996,12.999757306524504,30.33183534230805,0.0,4.737856434240363,0.99588246409675,-0.2996730914588057,2.2006152368354748,0.0,2,0,1,0,2.2629,0,0,0,0,1,1,0,0,0,0,0,0
Terbacil,-3.033,1,216.668,1,1,0,54.86,-2.484,Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,0.06900462962963,0.7098996279374191,0.3286195012548115,1.2857142857142858,6.304653379644816,3.711923181476811,1.8884370759313365,752.9672721454989,1.7488793889471528,5.022633313741326,0.0,0.0,5.559266895052008,5.689743398203474,4.794537184071822,0.0,0.0,11.232853247231803,0.0,33.23387405114584,0.0,0.0,0.0,5.538925252383345,6.923737199690624,5.022633313741326,5.693927994848461,4.567099647791355,27.694948798762496,0.0,4.9839785209472085,1.1134259259259258,-1.033209876543209,0.0,6.914722222222222,0.0,4,0,1,1,1.25342,2,0,0,1,0,0,1,0,0,0,0,0
Clonazepam,-3.707,1,315.716,1,3,2,84.6,-3.499,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,0.0664343978332073,0.682474275950086,0.3238334258325958,1.181818181818182,6.357609915873266,2.2335991802431643,3.2529341739387494,116788.421961989,2.558603253421332,6.544756405912575,0.0,5.907179729351506,5.687386274683562,0.0,0.0,0.0,0.0,28.282270434058532,16.322382326271935,0.0,11.861545009918906,11.374772549367124,0.0,4.794537184071822,10.114318268765572,18.13932240994764,27.54860757458958,0.0,24.26546827384644,0.0,10.309193336642,0.0,1.9718860229276909,-0.2804105253212392,-0.0664343978332073,0.0,6,1,2,1,3.037700000000001,0,0,1,0,0,0,1,0,0,1,0,0
p-Toluenesulfonamide ,-1.815,1,171.22099999999998,1,1,1,60.16,-1.74,Cc1ccc(cc1)S(=O)(=O)N,Cc1ccc(S(N)(=O)=O)cc1,0.1556481481481484,0.6737401345200019,0.2375454354432316,1.181818181818182,7.887582880834963,3.2015159310664942,1.3495157961655346,230.73472009676777,2.0275519063904848,0.0,0.0,10.023291153407584,0.0,0.0,13.556770721936878,0.0,0.0,0.0,4.895483475517775,11.8192206752084,0.0,0.0,0.0,10.023291153407584,6.923737199690624,4.895483475517775,0.0,5.563451491696996,12.13273413692322,6.923737199690624,0.0,21.44389644746788,1.0114814814814816,0.0,1.8818613000755855,-3.519583333333333,3,0,1,1,0.6424200000000002,0,0,0,1,0,0,0,0,0,0,0,0
Chlorbufam,-3.629,1,223.659,1,1,2,38.33,-2.617,CC(OC(=O)Nc1cccc(Cl)c1)C#C,C#CC(C)OC(=O)Nc1cccc(Cl)c1,0.5396280811707403,0.783331139387392,0.4330971379946453,1.6666666666666667,6.304330977282564,2.558363000975297,1.5895399856543246,2031.8004105716248,3.922451429380096,0.0,6.103966387748303,0.0,0.0,6.093240070938415,4.794537184071822,0.0,6.423349895620259,10.710019588424888,0.0,13.027703587438928,5.316788604006331,10.481923458755384,0.0,4.736862953800049,12.343784214475903,0.0,10.710019588424888,0.0,31.18920547353706,0.0,11.237222922861974,4.814066515495087,0.5664087301587304,2.283866668066404,1.6086822702331962,0.0,3,0,1,1,2.910200000000001,0,0,1,0,0,1,1,0,0,0,0,0
2-Methylheptane,-3.3080000000000003,1,114.232,0,0,4,0.0,-5.08,CCCCCC(C)C,CCCCCC(C)C,0.9042129629629628,0.4921472673477994,0.0653823818456734,1.125,4.438796681172605,2.7158427612932585,1.3850278050148308,48.27551104108667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4544980907759,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,5.917906046161393,0.0,0.0,20.771211599071872,0.0,0.0,0.9042129629629628,6.825046296296296,0.0,0,0,0,0,3.2227000000000023,0,0,0,0,0,0,0,0,0,0,0,1
Apazone,-2.9,1,300.3620000000001,0,3,2,56.220000000000006,-3.5380000000000003,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,0.1593055555555551,0.7856488020836657,0.3468366630273639,1.181818181818182,6.221393420795628,2.1749452813953205,3.960044698623429,103876.71717038313,1.9794669744097448,5.917906046161393,0.0,5.959554568743835,11.814359458703011,0.0,10.001317256590202,5.008912523954532,0.0,14.09534396535438,11.374772549367124,26.689117645233267,19.10425648930891,11.374772549367124,0.0,9.589074368143644,12.841643245852016,11.814359458703011,23.75514874103697,11.984273114623004,4.899909730850478,46.14191957012046,4.992404732635669,0.0,2.4238843484924844,-0.4774773242630381,3.938427001973629,3.641071900982616,6,2,1,0,2.06422,0,0,2,1,0,0,0,0,0,0,0,0
Diazepam,-4.05,1,284.74600000000004,0,3,1,32.67,-3.754,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.0282374338624338,0.79164533623487,0.3131999184294176,1.15,6.315332193357881,2.229963444415006,3.368833542284992,50100.21358682773,2.207528872522681,6.544756405912575,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,23.197208279812507,11.399071277454263,0.0,18.492338119440245,5.687386274683562,0.0,4.794537184071822,0.0,12.45193613526408,5.022633313741326,22.52597426084825,18.013948781989278,42.46456947923127,4.992404732635669,0.0,3.5106201184177386,-0.0282374338624338,0.145859788359788,1.762425359032502,3,1,2,0,3.153800000000002,0,0,1,0,0,0,1,0,0,0,0,0
2-Methyl-3-pentanol,-1.308,1,102.177,1,0,2,20.23,-0.7,CCC(O)C(C)C,CCC(O)C(C)C,0.0972222222222225,0.5586305568134092,0.392874853983553,1.4285714285714286,4.541191492551953,3.1442082073698243,1.187823364021575,27.977093296928835,2.631140939597316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,33.29599960974618,0.0,0.0,0.0,0.0,5.917906046161393,6.103966387748303,5.917906046161393,6.4208216229260096,0.0,20.771211599071872,0.0,0.0,0.0,0.421296296296296,6.034722222222223,0.0,1,0,0,1,1.4133,0,0,0,0,0,0,0,0,0,0,0,0
fensulfothion,-3.283,1,308.36100000000005,0,1,7,44.760000000000005,-2.3,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,0.438827519176395,0.7242833393045806,0.4241282066165725,1.1666666666666667,8.072998993566172,2.809298823967879,1.9472989883407148,8015.473437137421,4.782741287189473,5.749511833283905,0.0,0.0,0.0,6.718607232363179,0.0,0.0,0.0,33.75767779057214,13.213763929025836,18.742957874899023,19.46953311253724,0.0,5.749511833283905,31.65391945496659,0.0,0.0,18.963275762309745,4.895483475517775,30.52123745735784,13.847474399381248,0.0,27.600201645504903,0.0,0.5642901234567903,1.83513483811118,-1.0021747536463146,4,0,1,0,3.1003000000000016,0,0,0,0,0,0,0,0,0,0,0,0
borneol,-2.423,1,154.253,1,2,0,20.23,-2.32,CC1(C)C2CCC1(C)C(O)C2,CC1(C)C2CCC1(C)C(O)C2,0.0312500000000002,0.5667995799649952,0.3925295894080083,1.2727272727272727,5.097907572055034,2.396254979141823,4.747957299492931,358.4046217430992,0.6583905214029607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,46.1376428555982,0.0,0.0,0.0,0.0,16.747886984954953,11.51895685714508,5.41499046939678,12.338727669087405,0.0,0.0,20.771211599071872,0.0,0.6012731481481481,0.7800925925925923,6.895277777777778,0.0,1,0,0,1,2.1935,0,0,0,0,0,0,0,0,0,0,0,0
Testosterone,-3.659,1,288.431,1,4,0,37.3,-4.02,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,0.0822881760728986,0.7342296115534325,0.3925514254046628,1.0476190476190477,5.9123577193294095,1.6883496404253646,7.911977548938122,85969.52181428958,1.7756589628303494,0.0,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,6.103966387748303,71.31801377053763,0.0,0.0,0.0,4.794537184071822,28.583699077277743,16.933947326541862,11.701150992526332,37.51909858402682,0.0,6.076020106833881,13.847474399381248,0.0,1.88584801744772,2.5743902615058367,4.7636699787939865,0.0,2,0,0,1,3.879200000000002,0,1,0,0,0,0,0,1,0,0,0,0
Heptane,-2.97,1,100.205,0,0,4,0.0,-4.53,CCCCCCC,CCCCCCC,1.3611111111111112,0.4763098736533006,0.0653823832280402,0.7142857142857143,4.354233382977567,2.447472887876344,1.2071067811865472,35.509609925153406,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,4.491388888888888,0.0,0,0,0,0,2.976700000000002,0,0,0,0,0,0,0,0,0,0,0,2
1-Napthol,-3.08,1,144.17299999999997,1,2,0,20.23,-2.22,Oc1cccc2ccccc12,Oc1cccc2ccccc12,0.350092592592593,0.6020160700037417,0.5073115174760925,0.8181818181818182,5.872199343047908,2.9131611636048604,1.7666214190377916,505.7637345563877,0.9444444444444444,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.386224214464796,0.0,0.0,0.0,0.0,5.749511833283905,0.0,0.0,0.0,5.749511833283905,10.772448428929591,6.06636706846161,36.39820241076966,0.0,0.0,0.0,0.350092592592593,0.0,0.0,1,0,2,1,2.5454000000000008,0,0,0,0,0,0,0,0,0,0,0,0
"cis-1,2-Dimethylcyclohexane",-3.305,1,112.216,0,1,0,0.0,-4.3,C/C1CCCCC1\C,CC1CCCCC1C,1.003472222222222,0.4517552971114903,0.0622548630198035,0.875,4.668795292390056,2.2794002709583667,2.5403364137778546,72.49526582754562,1.2396694214876034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,11.835812092322788,0.0,0.0,11.835812092322788,0.0,0.0,13.847474399381248,0.0,0.0,2.006944444444444,4.757592592592593,0.0,0,0,0,0,2.832600000000001,0,0,0,0,0,0,0,0,0,0,0,0
Cholanthrene,-5.942,2,254.332,0,5,0,0.0,-7.85,C1Cc2c3c1cccc3cc4c2ccc5ccccc54,c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,1.186038595993953,0.2970014267274141,0.0616289926749054,0.6,6.145896514179907,2.102237440474606,4.724746138564315,128852.44595674946,1.2136626552842624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,5.563451491696996,0.0,60.6636706846161,0.0,3.075381183337533,0.0,0.0,0.0,0,0,4,0,5.244800000000003,0,0,0,2,0,0,0,0,0,0,0,0
Medrogestone,-4.593,1,340.5070000000001,0,4,1,34.14,-5.27,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,0.1238530250062988,0.6505953525055083,0.2993895534310984,1.08,5.922848091117001,1.7971692588605246,9.212193274367086,424524.1200656136,2.0291651807352395,5.783244946364939,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,11.83581209232279,0.0,73.14361573600918,0.0,0.0,0.0,9.589074368143644,33.99868954667452,16.244971408190338,35.74102965414007,19.26246486877803,6.923737199690624,6.076020106833881,33.770968905596376,0.0,2.7313949383765856,2.468683231359323,11.020535621126577,0.0,2,0,0,0,5.279700000000005,0,4,0,0,0,0,0,2,0,0,0,0
2-Heptanone,-1.554,1,114.188,0,0,4,17.07,-1.45,CCCCCC(=O)C,CCCCCC(C)=O,0.3180092592592594,0.5116862498477169,0.3000310235003908,1.375,5.747909217884566,2.822354554248032,1.1323921585058765,48.27551104108667,5.670000000000001,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,39.53076089108528,0.0,0.0,0.0,4.794537184071822,0.0,0.0,5.783244946364939,12.84164324585202,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.3180092592592594,3.787496220710506,0.0,1,0,0,0,2.1557000000000004,0,0,0,0,0,0,0,1,0,0,0,1
Acephate,-0.416,1,183.169,1,0,3,55.4,0.54,COP(=O)(NC(C)=O)SC ,COP(=O)(NC(C)=O)SC,0.3476543209876539,0.668589141165655,0.3521762429195693,1.7,8.553294271428573,4.0741188846199865,0.7750941675450724,111.99670435343177,3.2470869187535727,0.0,0.0,5.907179729351506,0.0,6.721418799418445,0.0,0.0,0.0,14.033534740968156,0.0,6.923737199690624,13.365566724788938,0.0,0.0,13.883332630714968,0.0,5.907179729351506,0.0,11.38172479611316,6.255769183511404,0.0,9.61104222478897,15.75425925925926,0.0,-0.3476543209876539,-1.6265972222222227,1.2988271604938273,4,0,0,1,1.24,0,0,1,0,0,0,0,0,0,0,0,0
DEF,-4.074,1,314.5220000000001,0,0,12,17.07,-5.14,CCCCSP(=O)(SCCCC)SCCCC,CCCCSP(=O)(SCCCC)SCCCC,1.0615354938271606,0.2943371341573872,0.288549685853284,0.7058823529411765,9.142088376434966,3.998982972846674,2.24187580144988,4567.307267336717,10.853664365282969,0.0,0.0,4.7474882283768,0.0,0.0,0.0,0.0,0.0,17.258560820240366,0.0,59.296141336627926,17.258560820240366,0.0,0.0,4.565048284931329,0.0,0.0,0.0,17.258560820240366,34.14517438833948,0.0,20.771211599071872,10.668090041572183,0.0,3.184606481481482,6.583151455026455,0.0,1,0,0,0,6.694400000000005,0,0,0,0,0,0,0,0,0,0,0,3
phthalamide,-0.636,1,149.149,1,2,0,46.17,-2.932,c1cC2C(=O)NC(=O)C2cc1,O=C1NC(=O)C2C=CC=CC12,0.1799999999999995,0.4926555722742031,0.2953627877421498,1.0,6.065971654616631,2.3656802046072007,1.9867986796823656,517.090962203533,0.8081870094928723,0.0,0.0,11.814359458703011,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,0.0,0.0,0.0,0.0,9.589074368143644,11.835812092322788,23.6501715510258,0.0,0.0,24.304080427335524,0.0,5.316788604006331,0.0,0.0,-0.8738888888888892,0.0,0.0,3,1,0,1,0.0011999999999998,0,2,2,0,0,0,0,0,0,0,0,0
Trichlomethiazide,-2.98,1,380.662,3,2,2,118.36,-2.68,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.0809722222222226,0.6564465021990212,0.3655785650065822,1.3,7.900215232523497,2.674326651539072,2.475235858627396,15328.566725218929,2.9837968849531,20.79301225342013,0.0,20.046582306815168,0.0,0.0,21.974567706265816,4.722094864452088,23.20187978046503,0.0,10.710019588424888,20.79301225342013,5.316788604006331,5.687386274683562,0.0,20.046582306815168,0.0,15.605503063942663,0.0,12.13273413692322,0.0,0.0,10.03888346845842,48.90455141933316,0.0809722222222226,0.0,0.0,-8.146905964803619,7,1,1,3,0.8210000000000004,0,0,0,0,0,0,3,0,0,0,0,0
2-Methy-2-Butene,-1.994,1,70.13499999999999,0,0,0,0.0,-2.56,CC=C(C)C,CC=C(C)C,1.3796296296296298,0.3821238176375703,0.0890131727511756,1.4,4.882754527877139,3.1431973062780685,0.5773502691896258,9.65148445440323,3.740000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,19.92349450621513,0.0,1.3796296296296298,0.0,6.203703703703704,0.0,0,0,0,0,1.9725,0,2,0,0,0,0,0,0,0,0,0,0
"1,2,4-Trimethylbenzene",-3.343,1,120.195,0,1,0,0.0,-3.31,Cc1ccc(C)c(C)c1,Cc1ccc(C)c(C)c1,1.345462962962963,0.4933927122974484,0.0590430139440344,0.8888888888888888,5.28233709506377,3.171678030440916,1.6624107643699335,104.2009193065932,1.3174550052099938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,38.970312804456704,0.0,4.105277777777778,0.0,6.392407407407408,0.0,0,0,1,0,2.611860000000001,0,0,0,3,0,0,0,0,0,0,0,0
"2,4,5-Trichlorophenol ",-3.78,1,197.448,1,1,0,20.23,-2.21,Oc1cc(Cl)c(Cl)cc1Cl,Oc1cc(Cl)c(Cl)cc1Cl,0.0591975308641969,0.6324908101043021,0.5063378547624448,0.9,6.430893134774499,3.2824629074535228,0.9897400799397608,156.49580138534554,1.4834320321309065,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,15.067899941223978,0.0,0.0,0.0,5.749511833283905,0.0,0.0,10.772145147025231,10.045266627482652,0.0,0.0,0.0,0.0,0.0,0.0,-0.0591975308641969,0.0,0.0,1,0,1,1,3.3524000000000003,0,0,0,0,0,0,3,0,0,0,0,0
phenanthridine,-3.713,2,179.22199999999998,0,3,0,12.89,-2.78,c1ccc2c(c1)cnc3ccccc23 ,c1ccc2c(c1)cnc1ccccc12,1.0612962962962964,0.4818975761182923,0.2555946222246732,0.7142857142857143,6.045651330684221,2.610318687415942,2.497732085058396,3408.8077627956786,0.990155715400226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96929200054267,5.516700717616262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.516700717616262,0.0,24.395944776997904,35.31581386325526,0.0,1.0612962962962964,0.0,0.0,0.0,1,0,3,0,3.388000000000001,1,0,0,0,0,0,0,0,0,0,1,0
3-Methyl-3-hexanol,-1.663,1,116.20399999999998,1,0,3,20.23,-0.98,CCCC(C)(O)CC,CCCC(C)(O)CC,0.4079861111111109,0.5971696682305409,0.3901947048106678,1.375,4.673739834222605,3.373381552563661,1.5502473677733188,41.8157298068742,3.026851631655436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.601050810983688,45.6347272788336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,13.847474399381248,6.923737199690624,0.0,-0.4079861111111109,0.0,5.982430555555556,0.0,1,0,0,1,1.9475,0,0,0,0,0,0,0,0,0,0,0,0
Octane,-3.324,1,114.232,0,0,5,0.0,-5.24,CCCCCCCC,CCCCCCCC,1.364795918367347,0.4806106052751371,0.0653823832228023,0.625,4.386659234682541,2.53006045688352,1.4571067811865472,61.4996122651069,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,4.511797052154195,0.0,0,0,0,0,3.3668000000000022,0,0,0,0,0,0,0,0,0,0,0,3
Anthracene,-4.518,2,178.23399999999995,0,3,0,0.0,-6.35,c1ccc2cc3ccccc3cc2c1,c1ccc2cc3ccccc3cc2c1,1.3112962962962964,0.4564102473768608,0.0616293497845887,0.4285714285714285,5.974985320549653,2.5237326453890008,2.61403104906987,3255.128956169492,1.080316882093769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0,0,3,0,3.993000000000002,0,0,0,0,0,0,0,0,0,0,0,0
Phenylhydrazine,-1.866,1,108.14399999999998,2,1,1,38.05,0.07,NNc1ccccc1,NNc1ccccc1,0.9375000000000002,0.415302622614505,0.3241511611701499,1.125,5.400498911543334,2.8320858350070908,0.9404557350153064,91.36757727918736,0.9782341357433744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,5.425791397110385,5.687386274683562,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,30.33183534230805,5.425791397110385,0.0,3.464444444444444,5.099814814814815,0.0,0.0,2,0,1,2,0.9722000000000002,0,0,0,0,0,0,0,0,0,0,1,0
Cyclooctane,-3.355,2,112.216,0,1,0,0.0,-4.15,C1CCCCCCC1,C1CCCCCCC1,1.5,0.4513755246594791,0.0533059727891157,0.25,4.508,2.0,2.0,72.69482743708812,2.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.120800000000002,0,0,0,0,0,0,0,0,0,0,0,0
"5,5-Diallylbarbital",-1.471,1,208.217,2,1,4,75.27000000000001,-2.077,O=C1NC(=O)NC(=O)C1(CC=C)CC=C,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,0.1706018518518517,0.5212105657671737,0.3276325000863486,1.0,6.1887257417519095,3.0712067017858526,2.309013302689473,1812.314887784761,1.8082583330015611,5.41499046939678,0.0,11.814359458703011,0.0,6.031114512338072,4.794537184071822,0.0,13.157871367196996,0.0,0.0,12.84164324585202,0.0,4.794537184071822,0.0,9.589074368143644,5.41499046939678,12.84164324585202,0.0,0.0,0.0,0.0,23.791448575209657,0.0,-1.280347222222222,-1.2017592592592583,6.981505102040816,0.0,5,1,0,2,0.491,0,2,4,0,0,0,0,0,0,0,0,0
thiouracil,-0.992,1,128.15599999999998,2,1,0,45.75,-2.273,Sc1nccc(=O)[nH]1 ,O=c1ccnc(S)[nH]1,0.1759259259259256,0.3830723244805453,0.3016971212175844,1.75,7.796172782731753,3.277417459528498,0.657733881764725,64.0524865010122,1.0984467837108494,0.0,5.156436481820707,0.0,5.559266895052007,0.0,4.9839785209472085,0.0,12.628789148012991,12.263210640074686,0.0,5.156436481820707,0.0,0.0,0.0,0.0,0.0,5.559266895052007,5.156436481820707,0.0,0.0,0.0,22.596746189907407,0.0,-0.1759259259259256,0.0,0.0,0.0,3,0,1,2,0.0586,2,0,0,0,0,0,0,0,0,0,0,0
Pencycuron,-5.126,1,328.843,1,3,4,32.34,-5.915,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,0.0295833333333332,0.8093067957340677,0.3218948009251699,1.0434782608695652,6.300873837115218,1.742786972081346,4.317564416144359,299617.22216416994,4.260355029585799,0.0,0.0,0.0,0.0,6.031114512338072,4.794537184071822,0.0,0.0,23.296616823485422,0.0,38.269883726764576,5.316788604006331,10.481923458755384,0.0,6.544756405912575,0.0,6.031114512338072,12.586597235060536,29.115114325973902,0.0,59.497213347004966,5.316788604006331,0.0,1.9315877215083568,0.0,0.611609583648274,0.0,3,0,2,1,5.316700000000004,0,0,2,0,0,0,1,0,0,0,1,0
1-Methylcyclohexene ,-2.574,1,96.17300000000002,0,1,0,0.0,-3.27,CC1=CCCCC1,CC1=CCCCC1,1.3252314814814814,0.4063379244355816,0.0856101292004773,1.4285714285714286,4.998446394873136,2.4026860869140862,1.5180376876527193,47.19725257297226,1.340210991593721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573104530069267,0.0,12.999757306524504,0.0,1.5891203703703705,0.0,2.221388888888889,0.0,0,0,0,0,2.5067000000000004,0,2,0,0,0,0,0,0,0,0,0,0
2-Ethylhexanal,-2.232,1,128.21499999999995,0,0,5,17.07,-2.13,CCCCC(CC)C=O,CCCCC(C=O)CC,0.3240277777777776,0.5194851323205288,0.3030893922391953,1.4444444444444444,5.5256662541776125,3.1954118462751677,1.6452958324440077,99.31601294519112,4.191512385919165,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,39.53076089108528,0.0,0.0,0.0,4.794537184071822,5.917906046161393,0.0,5.917906046161393,19.127803768981572,0.0,0.0,13.847474399381248,0.0,0.0,0.3240277777777776,4.214533257747544,0.0,1,0,0,0,2.401700000000001,0,0,0,0,0,0,0,0,0,0,0,0
Khellin,-3.603,1,260.24499999999995,0,3,2,61.81,-3.0210000000000004,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,0.169444444444444,0.7085712012777102,0.4950531898511939,1.105263157894737,6.061438176094091,2.682277623756572,3.02848807611262,33133.6939874433,1.5103346567844445,16.895983466623143,16.594830675185023,5.749511833283905,0.0,0.0,0.0,0.0,0.0,6.06636706846161,25.86898229265892,6.923737199690624,14.219595082555069,0.0,11.49902366656781,0.0,6.923737199690624,5.428790391900541,39.19775979765633,0.0,12.990104268152232,0.0,0.0,21.693067838246407,0.6707407407407413,1.3413510959939534,1.7074300831443687,3.012426303854875,5,0,3,0,2.8648200000000017,0,0,0,1,0,2,0,0,2,0,0,0
5-Ethyl-5-(3-methylbutyl)barbital,-2.312,1,226.27599999999995,2,1,4,75.27000000000001,-2.658,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0.4074074074074074,0.7067836690245718,0.3276318689614549,1.125,6.186183540738004,2.8717018629932234,3.075432665412927,2611.755341606686,2.229701431998784,5.41499046939678,0.0,11.814359458703011,0.0,6.031114512338072,4.794537184071822,0.0,0.0,0.0,0.0,40.0336764678499,0.0,4.794537184071822,0.0,9.589074368143644,11.332896515558172,0.0,18.75954929201341,6.4208216229260096,6.923737199690624,13.847474399381248,10.633577208012662,0.0,-1.07125,-0.5180990173847306,5.856726505416981,0.0,5,1,0,2,1.1849999999999998,0,0,4,0,0,0,0,0,0,0,0,0
